code_stop,line_salida,trayect_salida,time_salida,time
791,5,2,6:20,6:34
848,15,2,6:20,6:34
9,7,3,6:30,6:35
28,49,1,6:30,6:35
34,24,3,6:00,6:35
35,24,3,6:00,6:35
124,24,4,6:00,6:35
414,9,1,6:00,6:35
416,9,1,6:00,6:35
423,7,4,6:30,6:35
448,8,1,6:15,6:35
643,9,4,5:55,6:35
794,5,2,6:20,6:35
795,5,2,6:20,6:35
849,15,2,6:20,6:35
29,49,1,6:30,6:36
34,24,5,6:00,6:36
35,24,5,6:00,6:36
125,24,4,6:00,6:36
235,14,5,6:00,6:36
239,14,5,6:00,6:36
327,15,2,6:20,6:36
418,9,1,6:00,6:36
424,7,4,6:30,6:36
452,8,1,6:15,6:36
457,8,1,6:15,6:36
730,9,4,5:55,6:36
796,5,2,6:20,6:36
851,15,2,6:20,6:36
884,55,2,6:20,6:36
1085,5,2,6:20,6:36
36,24,3,6:00,6:37
36,24,5,6:00,6:37
244,14,5,6:00,6:37
329,15,2,6:20,6:37
419,9,1,6:00,6:37
426,7,4,6:30,6:37
427,7,4,6:30,6:37
461,8,1,6:15,6:37
594,49,1,6:30,6:37
596,49,1,6:30,6:37
616,9,1,6:00,6:37
711,12,1,6:15,6:37
712,12,1,6:15,6:37
731,9,4,5:55,6:37
776,14,5,6:00,6:37
852,5,2,6:20,6:37
883,55,2,6:20,6:37
37,24,3,6:00,6:38
37,24,5,6:00,6:38
126,24,4,6:00,6:38
182,1,3,6:38,6:38
246,14,5,6:00,6:38
291,7,4,6:30,6:38
634,5,2,6:20,6:38
665,55,2,6:20,6:38
713,12,1,6:15,6:38
714,12,1,6:15,6:38
733,9,4,5:55,6:38
844,55,2,6:20,6:38
1084,55,2,6:20,6:38
10,6,1,6:30,6:39
39,24,3,6:00,6:39
127,24,4,6:00,6:39
213,55,1,6:55,6:39
240,14,5,6:00,6:39
462,8,1,6:15,6:39
463,8,1,6:15,6:39
617,9,1,6:00,6:39
694,49,1,6:30,6:39
715,12,1,6:15,6:39
734,9,4,5:55,6:39
780,14,5,6:00,6:39
846,55,2,6:20,6:39
2226,5,2,6:20,6:39
2227,5,2,6:20,6:39
40,24,5,6:00,6:40
40,24,3,6:00,6:40
128,24,4,6:00,6:40
165,7,4,6:30,6:40
242,14,5,6:00,6:40
292,7,4,6:30,6:40
331,15,2,6:20,6:40
421,9,1,6:00,6:40
422,9,1,6:00,6:40
467,8,1,6:15,6:40
493,1,3,6:38,6:40
696,49,1,6:30,6:40
736,9,4,5:55,6:40
845,55,2,6:20,6:40
848,55,2,6:20,6:40
1174,49,1,6:30,6:40
1175,49,1,6:30,6:40
11,6,1,6:30,6:41
39,24,5,6:00,6:41
41,24,5,6:00,6:41
41,24,3,6:00,6:41
130,24,4,6:00,6:41
150,49,1,6:30,6:41
166,7,4,6:30,6:41
245,14,5,6:00,6:41
333,15,2,6:20,6:41
468,8,1,6:15,6:41
494,1,3,6:38,6:41
620,9,1,6:00,6:41
716,12,1,6:15,6:41
717,12,1,6:15,6:41
738,9,4,5:55,6:41
739,9,4,5:55,6:41
782,14,5,6:00,6:41
849,55,2,6:20,6:41
887,7,4,6:30,6:41
10,7,3,6:30,6:42
69,9,1,6:00,6:42
131,24,4,6:00,6:42
146,24,5,6:00,6:42
152,49,1,6:30,6:42
248,14,5,6:00,6:42
337,15,2,6:20,6:42
469,8,1,6:15,6:42
718,12,1,6:15,6:42
719,12,1,6:15,6:42
741,9,4,5:55,6:42
888,7,4,6:30,6:42
11,7,3,6:30,6:43
14,6,1,6:30,6:43
132,24,4,6:00,6:43
133,24,4,6:00,6:43
172,7,4,6:30,6:43
339,15,2,6:20,6:43
470,8,1,6:15,6:43
704,49,1,6:30,6:43
743,9,4,5:55,6:43
789,14,5,6:00,6:43
851,55,2,6:20,6:43
38,12,1,6:15,6:44
71,9,1,6:00,6:44
96,7,4,6:30,6:44
134,24,4,6:00,6:44
147,24,3,6:00,6:44
148,24,5,6:00,6:44
327,55,2,6:20,6:44
342,15,2,6:20,6:44
471,8,1,6:15,6:44
528,1,3,6:38,6:44
647,9,4,5:55,6:44
784,14,5,6:00,6:44
790,14,5,6:00,6:44
948,5,2,6:20,6:44
14,7,3,6:30,6:45
15,6,1,6:30,6:45
29,12,1,6:45,6:45
39,12,1,6:15,6:45
72,9,1,6:00,6:45
98,7,4,6:30,6:45
149,24,3,6:00,6:45
213,50,3,6:57,6:45
219,24,3,6:00,6:45
329,55,2,6:20,6:45
347,14,5,6:00,6:45
698,1,3,6:38,6:45
705,49,1,6:30,6:45
29,15,1,6:45,6:46
40,12,1,6:15,6:46
74,9,1,6:00,6:46
100,7,4,6:30,6:46
101,7,4,6:30,6:46
103,7,4,6:30,6:46
135,24,4,6:00,6:46
147,24,5,6:00,6:46
149,24,5,6:00,6:46
219,24,5,6:00,6:46
221,24,5,6:00,6:46
221,24,3,6:00,6:46
328,55,2,6:20,6:46
330,55,2,6:20,6:46
344,15,2,6:20,6:46
349,14,5,6:00,6:46
473,8,1,6:15,6:46
474,8,1,6:15,6:46
707,49,1,6:30,6:46
949,5,2,6:20,6:46
950,5,2,6:20,6:46
1024,1,3,6:38,6:46
1037,8,1,6:15,6:46
1,1,3,6:38,6:47
15,7,3,6:30,6:47
17,6,1,6:30,6:47
41,12,1,6:15,6:47
138,80,1,6:49,6:47
192,1,3,6:38,6:47
331,55,2,6:20,6:47
345,15,2,6:20,6:47
350,14,5,6:00,6:47
475,8,1,6:15,6:47
666,24,5,6:00,6:47
708,49,1,6:30,6:47
952,5,2,6:20,6:47
20,6,1,6:30,6:48
104,7,4,6:30,6:48
105,7,4,6:30,6:48
109,12,6,7:00,6:48
222,24,5,6:00,6:48
222,24,3,6:00,6:48
336,55,2,6:20,6:48
351,14,5,6:00,6:48
476,8,1,6:15,6:48
477,8,1,6:15,6:48
595,12,1,6:45,6:48
953,5,2,6:20,6:48
999,49,1,6:30,6:48
1097,5,2,6:20,6:48
17,7,3,6:30,6:49
18,6,1,6:30,6:49
106,7,4,6:30,6:49
107,7,4,6:30,6:49
108,7,4,6:30,6:49
181,24,3,7:00,6:49
223,24,3,6:00,6:49
337,55,2,6:20,6:49
354,14,5,6:00,6:49
479,8,1,6:15,6:49
594,15,1,6:45,6:49
596,12,1,6:45,6:49
664,24,3,6:00,6:49
783,1,3,6:38,6:49
854,15,2,6:20,6:49
913,7,3,6:30,6:49
1027,6,1,6:30,6:49
1078,55,2,6:20,6:49
18,7,3,6:30,6:50
20,7,3,6:30,6:50
21,6,1,6:30,6:50
146,12,1,6:15,6:50
220,24,5,6:00,6:50
338,55,2,6:20,6:50
340,55,2,6:20,6:50
355,14,5,6:00,6:50
370,5,2,6:20,6:50
371,5,2,6:20,6:50
372,5,2,6:20,6:50
594,12,1,6:45,6:50
595,15,1,6:45,6:50
596,15,1,6:45,6:50
666,24,3,6:00,6:50
668,24,3,6:00,6:50
693,12,1,6:45,6:50
694,12,1,6:45,6:50
696,12,1,6:45,6:50
787,1,1,6:45,6:50
787,1,3,6:38,6:50
859,15,2,6:20,6:50
1011,49,1,6:30,6:50
1038,8,1,6:15,6:50
1079,14,5,6:00,6:50
22,6,1,6:30,6:51
77,9,2,6:55,6:51
109,7,4,6:30,6:51
147,12,1,6:15,6:51
148,12,1,6:15,6:51
208,24,4,6:00,6:51
249,15,2,6:20,6:51
342,55,2,6:20,6:51
359,14,5,6:00,6:51
481,8,1,6:15,6:51
597,15,1,6:45,6:51
669,24,5,6:00,6:51
670,24,3,6:00,6:51
695,12,1,6:45,6:51
788,1,1,6:45,6:51
788,1,3,6:38,6:51
1157,24,4,6:00,6:51
6,1,1,6:45,6:52
6,1,3,6:38,6:52
22,7,3,6:30,6:52
23,6,1,6:30,6:52
24,6,1,6:30,6:52
110,7,4,6:30,6:52
156,24,3,6:00,6:52
209,24,4,6:00,6:52
210,24,4,6:00,6:52
219,12,1,6:15,6:52
223,24,5,6:00,6:52
253,15,2,6:20,6:52
360,14,5,6:00,6:52
362,14,5,6:00,6:52
373,5,2,6:20,6:52
374,5,2,6:20,6:52
598,15,1,6:45,6:52
664,24,5,6:00,6:52
699,12,1,6:45,6:52
869,1,1,6:45,6:52
869,1,3,6:38,6:52
7,1,1,6:45,6:53
23,7,3,6:30,6:53
111,7,4,6:30,6:53
211,24,4,6:00,6:53
220,12,1,6:15,6:53
274,15,2,6:20,6:53
345,55,2,6:20,6:53
375,5,2,6:20,6:53
423,24,4,7:00,6:53
535,12,1,6:45,6:53
633,6,1,6:30,6:53
668,24,5,6:00,6:53
697,12,1,6:45,6:53
1133,49,1,6:30,6:53
7,1,3,6:38,6:54
25,6,1,6:30,6:54
112,7,4,6:30,6:54
113,7,4,6:30,6:54
181,24,7,6:55,6:54
222,12,1,6:15,6:54
279,15,2,6:20,6:54
342,15,2,6:40,6:54
344,55,2,6:20,6:54
346,55,2,6:20,6:54
364,14,5,6:00,6:54
376,5,2,6:20,6:54
377,5,2,6:20,6:54
482,8,1,6:15,6:54
599,15,1,6:45,6:54
633,7,3,6:30,6:54
700,12,1,6:45,6:54
866,15,2,6:20,6:54
1132,49,1,6:30,6:54
8,1,1,6:45,6:55
8,1,3,6:38,6:55
77,24,4,7:00,6:55
114,7,4,6:30,6:55
156,24,5,6:00,6:55
361,14,5,6:00,6:55
378,5,2,6:20,6:55
443,48,1,7:00,6:55
667,7,3,6:30,6:55
714,49,1,6:30,6:55
928,55,2,6:20,6:55
1080,14,5,6:00,6:55
1134,49,1,6:30,6:55
9,1,1,6:45,6:56
9,1,3,6:38,6:56
26,7,3,6:30,6:56
26,6,1,6:30,6:56
109,61,1,7:00,6:56
182,24,7,6:55,6:56
204,80,1,6:49,6:56
346,15,2,6:40,6:56
379,5,2,6:20,6:56
485,8,1,6:15,6:56
600,15,1,6:45,6:56
617,12,1,6:15,6:56
667,6,1,6:30,6:56
668,15,2,6:20,6:56
701,12,1,6:45,6:56
930,55,2,6:20,6:56
981,50,2,7:00,6:56
1116,80,1,6:49,6:56
10,1,1,6:45,6:57
10,1,3,6:38,6:57
28,7,3,6:30,6:57
115,7,4,6:30,6:57
213,9,1,7:00,6:57
365,14,5,6:00,6:57
380,5,2,6:20,6:57
421,12,1,6:15,6:57
423,9,2,6:55,6:57
584,80,1,6:49,6:57
602,49,1,6:30,6:57
603,49,1,6:30,6:57
669,15,2,6:20,6:57
670,15,2,6:20,6:57
702,12,1,6:45,6:57
703,12,1,6:45,6:57
853,15,2,6:40,6:57
1000,8,1,6:15,6:57
1121,9,2,6:55,6:57
29,50,3,6:57,6:58
29,7,3,6:30,6:58
29,6,1,6:30,6:58
29,55,1,6:55,6:58
30,55,1,6:55,6:58
30,6,1,6:30,6:58
78,9,2,6:55,6:58
79,9,2,6:55,6:58
117,7,4,6:30,6:58
157,24,5,6:00,6:58
193,1,1,6:45,6:58
381,5,2,6:20,6:58
704,12,1,6:45,6:58
705,12,1,6:45,6:58
791,14,5,6:00,6:58
793,14,5,6:00,6:58
856,15,2,6:40,6:58
890,15,1,6:45,6:58
931,55,2,6:20,6:58
956,15,1,6:45,6:58
1001,8,1,6:15,6:58
1165,80,1,6:49,6:58
2305,15,2,6:20,6:58
30,7,3,6:30,6:59
32,55,1,6:55,6:59
34,49,1,6:30,6:59
77,12,2,7:10,6:59
80,9,2,6:55,6:59
118,7,4,6:30,6:59
159,24,5,6:00,6:59
186,24,7,6:55,6:59
194,1,1,6:45,6:59
213,50,1,7:00,6:59
382,5,2,6:20,6:59
398,50,3,6:57,6:59
422,12,1,6:15,6:59
604,49,1,6:30,6:59
860,15,2,6:40,6:59
932,55,2,6:20,6:59
1002,8,1,6:15,6:59
1111,80,1,6:49,6:59
11,1,3,6:38,7:00
31,7,3,6:30,7:00
31,6,1,6:30,7:00
33,55,1,6:55,7:00
34,15,1,6:45,7:00
81,9,2,6:55,7:00
119,7,4,6:30,7:00
156,12,1,6:15,7:00
160,24,5,6:00,7:00
195,1,1,6:45,7:00
247,55,2,6:20,7:00
254,15,2,6:40,7:00
383,5,2,6:20,7:00
384,5,2,6:20,7:00
585,8,1,6:15,7:00
708,12,1,6:45,7:00
745,50,3,6:57,7:00
746,50,3,6:57,7:00
792,14,5,6:00,7:00
795,14,5,6:00,7:00
796,14,5,6:00,7:00
1088,15,2,6:40,7:00
1110,80,1,6:49,7:00
1121,24,4,7:00,7:00
1124,12,2,7:10,7:00
2219,55,2,6:20,7:00
29,50,1,7:00,7:01
32,7,3,6:30,7:01
32,6,1,6:30,7:01
33,6,1,6:30,7:01
34,55,1,6:55,7:01
35,49,1,6:30,7:01
35,55,1,6:55,7:01
36,49,1,6:30,7:01
78,24,4,7:00,7:01
82,9,2,6:55,7:01
111,61,1,7:00,7:01
157,12,1,6:15,7:01
182,24,3,7:00,7:01
187,24,7,6:55,7:01
194,1,3,6:38,7:01
385,5,2,6:20,7:01
707,12,1,6:45,7:01
797,14,5,6:00,7:01
1109,80,1,6:49,7:01
1171,50,3,6:57,7:01
29,9,1,7:00,7:02
33,7,3,6:30,7:02
34,7,3,6:30,7:02
34,6,1,6:30,7:02
35,15,1,6:45,7:02
36,15,1,6:45,7:02
37,15,1,6:45,7:02
37,49,1,6:30,7:02
38,49,1,6:30,7:02
79,24,4,7:00,7:02
112,61,1,7:00,7:02
121,7,4,6:30,7:02
143,12,6,7:00,7:02
158,12,1,6:15,7:02
187,24,3,7:00,7:02
189,24,7,6:55,7:02
195,1,3,6:38,7:02
196,1,1,6:45,7:02
276,15,2,6:40,7:02
444,48,1,7:00,7:02
697,50,3,6:57,7:02
709,12,1,6:45,7:02
720,12,6,7:00,7:02
747,50,3,6:57,7:02
800,14,5,6:00,7:02
865,15,2,6:40,7:02
916,55,2,6:20,7:02
982,50,2,7:00,7:02
1085,14,5,6:00,7:02
1161,24,3,7:00,7:02
1170,80,1,6:49,7:02
2306,15,2,6:20,7:02
16,1,3,6:38,7:03
18,1,1,6:45,7:03
35,7,3,6:30,7:03
35,6,1,6:30,7:03
36,55,1,6:55,7:03
37,55,1,6:55,7:03
80,24,4,7:00,7:03
186,24,3,7:00,7:03
189,24,3,7:00,7:03
190,24,7,6:55,7:03
191,24,7,6:55,7:03
387,5,2,6:20,7:03
388,5,2,6:20,7:03
399,7,4,6:30,7:03
424,9,2,6:55,7:03
425,9,2,6:55,7:03
445,48,1,7:00,7:03
699,50,3,6:57,7:03
710,12,1,6:45,7:03
713,12,1,6:45,7:03
721,12,6,7:00,7:03
756,15,2,6:20,7:03
799,14,5,6:00,7:03
801,14,5,6:00,7:03
915,55,2,6:20,7:03
933,55,2,6:20,7:03
983,50,2,7:00,7:03
1005,8,1,6:15,7:03
1035,15,2,6:40,7:03
1115,80,1,6:49,7:03
2307,61,1,7:00,7:03
17,1,3,6:38,7:04
20,1,1,6:45,7:04
36,7,3,6:30,7:04
37,7,3,6:30,7:04
38,15,1,6:45,7:04
78,12,2,7:10,7:04
141,24,5,7:00,7:04
188,24,3,7:00,7:04
192,24,7,6:55,7:04
208,80,1,6:49,7:04
389,5,2,6:20,7:04
398,9,1,7:00,7:04
398,50,1,7:00,7:04
427,9,2,6:55,7:04
446,48,1,7:00,7:04
535,50,3,6:57,7:04
669,15,2,6:40,7:04
696,50,3,6:57,7:04
711,12,1,6:45,7:04
723,12,6,7:00,7:04
745,50,1,7:00,7:04
1093,49,1,6:30,7:04
20,1,3,6:38,7:05
21,1,1,6:45,7:05
22,48,1,7:00,7:05
36,6,1,6:30,7:05
38,55,1,6:55,7:05
39,15,1,6:45,7:05
39,49,1,6:30,7:05
39,55,1,6:55,7:05
42,49,1,6:30,7:05
81,24,4,7:00,7:05
82,24,4,7:00,7:05
294,15,2,6:20,7:05
390,5,2,6:20,7:05
626,61,1,7:00,7:05
670,15,2,6:40,7:05
700,50,3,6:57,7:05
712,12,1,6:45,7:05
746,50,1,7:00,7:05
803,14,5,6:00,7:05
804,14,5,6:00,7:05
1006,8,1,6:15,7:05
1024,24,7,6:55,7:05
1101,80,1,6:49,7:05
1132,55,2,6:20,7:05
1162,80,1,6:49,7:05
1171,50,1,7:00,7:05
1,24,7,6:55,7:06
9,24,5,7:00,7:06
22,1,1,6:45,7:06
23,48,1,7:00,7:06
37,6,1,6:30,7:06
38,7,3,6:30,7:06
38,6,1,6:30,7:06
40,15,1,6:45,7:06
40,55,1,6:55,7:06
83,24,4,7:00,7:06
84,24,4,7:00,7:06
122,7,4,6:30,7:06
124,7,4,6:30,7:06
125,7,4,6:30,7:06
166,15,2,6:20,7:06
392,5,2,6:20,7:06
622,9,2,6:55,7:06
627,61,1,7:00,7:06
628,61,1,7:00,7:06
638,12,6,7:00,7:06
714,12,1,6:45,7:06
746,9,1,7:00,7:06
897,80,1,6:49,7:06
984,50,2,7:00,7:06
1007,8,1,6:15,7:06
1027,1,3,6:38,7:06
1082,14,5,6:00,7:06
1133,55,2,6:20,7:06
23,1,1,6:45,7:07
39,7,3,6:30,7:07
123,7,4,6:30,7:07
126,7,4,6:30,7:07
140,24,7,6:55,7:07
167,15,2,6:20,7:07
174,24,5,7:00,7:07
602,12,1,6:45,7:07
626,49,1,6:30,7:07
633,48,1,7:00,7:07
639,12,6,7:00,7:07
696,50,1,7:00,7:07
697,50,1,7:00,7:07
702,50,3,6:57,7:07
713,55,2,6:20,7:07
724,12,6,7:00,7:07
745,9,1,7:00,7:07
747,50,1,7:00,7:07
748,55,2,6:20,7:07
805,14,5,6:00,7:07
900,49,1,6:30,7:07
958,61,1,7:00,7:07
985,50,2,7:00,7:07
986,50,2,7:00,7:07
1093,6,1,6:30,7:07
1163,80,1,6:49,7:07
1171,9,1,7:00,7:07
22,1,3,6:38,7:08
23,1,3,6:38,7:08
24,1,1,6:45,7:08
141,24,7,6:55,7:08
141,24,3,7:00,7:08
143,55,1,6:55,7:08
155,24,4,7:00,7:08
168,15,2,6:20,7:08
176,24,5,7:00,7:08
177,80,1,6:49,7:08
393,5,2,6:20,7:08
428,9,2,6:55,7:08
667,48,1,7:00,7:08
672,24,4,7:00,7:08
703,50,3,6:57,7:08
704,50,3,6:57,7:08
725,12,6,7:00,7:08
726,12,6,7:00,7:08
742,9,1,7:00,7:08
743,9,1,7:00,7:08
749,55,2,6:20,7:08
858,8,1,6:15,7:08
960,61,1,7:00,7:08
987,50,2,7:00,7:08
988,50,2,7:00,7:08
1093,7,3,6:30,7:08
1172,24,3,7:00,7:08
2305,15,2,6:40,7:08
25,48,1,7:00,7:09
41,15,1,6:45,7:09
42,7,3,6:30,7:09
109,6,2,7:20,7:09
110,15,2,6:20,7:09
127,7,4,6:30,7:09
293,14,2,6:10,7:09
295,15,2,6:20,7:09
394,5,2,6:20,7:09
406,12,6,7:00,7:09
429,9,2,6:55,7:09
535,50,1,7:00,7:09
673,24,4,7:00,7:09
699,50,1,7:00,7:09
705,50,3,6:57,7:09
715,12,1,6:45,7:09
717,12,1,6:45,7:09
807,14,5,6:00,7:09
862,8,1,6:15,7:09
946,55,2,6:20,7:09
961,61,1,7:00,7:09
962,61,1,7:00,7:09
990,50,2,7:00,7:09
9,24,7,6:55,7:10
9,24,3,7:00,7:10
10,24,3,7:00,7:10
25,1,3,6:38,7:10
26,48,1,7:00,7:10
43,7,3,6:30,7:10
128,7,4,6:30,7:10
294,14,2,6:10,7:10
395,5,2,6:20,7:10
431,9,2,6:55,7:10
442,12,6,7:00,7:10
598,9,1,7:00,7:10
599,9,1,7:00,7:10
627,49,1,6:30,7:10
633,1,1,6:45,7:10
700,50,1,7:00,7:10
701,50,1,7:00,7:10
716,12,1,6:45,7:10
718,12,1,6:45,7:10
718,55,2,6:20,7:10
721,55,1,6:55,7:10
964,61,1,7:00,7:10
967,61,1,7:00,7:10
992,50,2,7:00,7:10
994,50,2,7:00,7:10
28,48,1,7:00,7:11
44,7,3,6:30,7:11
46,7,3,6:30,7:11
146,15,1,6:45,7:11
147,15,1,6:45,7:11
148,15,1,6:45,7:11
166,14,2,6:10,7:11
396,5,2,6:20,7:11
434,9,2,6:55,7:11
597,9,1,7:00,7:11
628,49,1,6:30,7:11
667,1,1,6:45,7:11
667,1,3,6:38,7:11
674,24,4,7:00,7:11
702,50,1,7:00,7:11
706,50,3,6:57,7:11
730,12,6,7:00,7:11
744,55,2,6:20,7:11
808,14,5,6:00,7:11
962,49,1,6:30,7:11
968,61,1,7:00,7:11
1003,50,2,7:00,7:11
2152,55,2,6:20,7:11
2306,15,2,6:40,7:11
26,1,1,6:45,7:12
26,1,3,6:38,7:12
29,48,1,7:00,7:12
29,12,5,7:12,7:12
41,55,2,6:20,7:12
129,7,4,6:30,7:12
130,7,4,6:30,7:12
139,7,1,7:15,7:12
213,12,1,7:15,7:12
219,15,1,6:45,7:12
436,9,2,6:55,7:12
676,24,4,7:00,7:12
703,50,1,7:00,7:12
731,12,6,7:00,7:12
756,15,2,6:40,7:12
810,14,5,6:00,7:12
955,50,3,6:57,7:12
958,49,1,6:30,7:12
966,49,1,6:30,7:12
971,61,1,7:00,7:12
995,50,2,7:00,7:12
1025,24,5,7:00,7:12
10,24,5,7:00,7:13
11,24,3,7:00,7:13
28,1,1,6:45,7:13
29,1,1,6:45,7:13
30,48,1,7:00,7:13
38,12,1,6:45,7:13
49,7,3,6:30,7:13
53,7,3,6:30,7:13
140,5,2,6:20,7:13
141,5,2,6:20,7:13
149,15,1,6:45,7:13
220,15,1,6:45,7:13
295,14,2,6:10,7:13
440,9,2,6:55,7:13
490,8,1,6:15,7:13
599,50,3,6:57,7:13
600,50,3,6:57,7:13
609,50,2,7:00,7:13
678,24,4,7:00,7:13
704,50,1,7:00,7:13
719,12,1,6:45,7:13
732,12,6,7:00,7:13
760,55,1,6:55,7:13
809,14,5,6:00,7:13
945,55,1,6:55,7:13
968,49,1,6:30,7:13
972,61,1,7:00,7:13
972,49,1,6:30,7:13
996,50,2,7:00,7:13
28,1,3,6:38,7:14
30,1,1,6:45,7:14
31,48,1,7:00,7:14
47,7,3,6:30,7:14
109,55,2,6:20,7:14
109,14,2,6:10,7:14
131,7,4,6:30,7:14
193,80,1,6:49,7:14
291,24,4,7:00,7:14
292,24,4,7:00,7:14
294,15,2,6:40,7:14
441,9,2,6:55,7:14
443,48,1,7:15,7:14
462,61,1,7:00,7:14
596,12,5,7:12,7:14
600,9,1,7:00,7:14
610,50,2,7:00,7:14
618,8,1,6:15,7:14
619,8,1,6:15,7:14
705,50,1,7:00,7:14
733,12,6,7:00,7:14
761,55,1,6:55,7:14
956,50,3,6:57,7:14
11,24,5,7:00,7:15
14,24,3,7:00,7:15
29,1,3,6:38,7:15
31,1,1,6:45,7:15
33,48,1,7:00,7:15
34,50,3,6:57,7:15
39,12,1,6:45,7:15
50,7,3,6:30,7:15
111,55,2,6:20,7:15
111,14,2,6:10,7:15
135,7,4,6:30,7:15
140,7,1,7:15,7:15
174,5,2,6:20,7:15
179,5,2,6:20,7:15
195,80,1,6:49,7:15
463,61,1,7:00,7:15
611,50,2,7:00,7:15
612,50,2,7:00,7:15
621,8,1,6:15,7:15
623,9,2,6:55,7:15
693,12,5,7:12,7:15
706,50,1,7:00,7:15
734,12,6,7:00,7:15
753,15,1,6:45,7:15
811,14,5,6:00,7:15
885,7,3,6:30,7:15
890,9,1,7:00,7:15
954,50,1,7:00,7:15
960,49,1,6:30,7:15
10,24,7,6:55,7:16
14,24,5,7:00,7:16
31,1,3,6:38,7:16
33,1,1,6:45,7:16
34,48,1,7:00,7:16
35,50,3,6:57,7:16
40,12,1,6:45,7:16
54,7,3,6:30,7:16
58,7,3,6:30,7:16
109,9,2,6:55,7:16
112,14,2,6:10,7:16
134,7,4,6:30,7:16
146,12,1,6:45,7:16
168,15,2,6:40,7:16
175,5,2,6:20,7:16
176,5,2,6:20,7:16
198,80,1,6:49,7:16
199,80,1,6:49,7:16
293,24,4,7:00,7:16
294,24,4,7:00,7:16
466,61,1,7:00,7:16
536,12,6,7:00,7:16
592,55,1,6:55,7:16
736,12,6,7:00,7:16
812,14,5,6:00,7:16
956,9,1,7:00,7:16
964,49,1,6:30,7:16
973,49,1,6:30,7:16
1145,55,1,6:55,7:16
1629,14,5,6:00,7:16
11,24,7,6:55,7:17
15,24,5,7:00,7:17
32,1,3,6:38,7:17
34,9,1,7:00,7:17
35,48,1,7:00,7:17
36,50,3,6:57,7:17
41,12,1,6:45,7:17
57,7,3,6:30,7:17
80,12,2,7:10,7:17
112,55,2,6:20,7:17
112,15,2,6:20,7:17
133,7,4,6:30,7:17
141,7,1,7:15,7:17
165,24,4,7:00,7:17
166,24,4,7:00,7:17
177,5,2,6:20,7:17
178,5,2,6:20,7:17
218,14,2,6:10,7:17
444,48,1,7:15,7:17
491,8,1,6:15,7:17
656,55,1,6:55,7:17
694,12,5,7:12,7:17
695,12,5,7:12,7:17
754,15,1,6:45,7:17
762,15,1,6:45,7:17
868,49,1,6:30,7:17
886,7,3,6:30,7:17
955,50,1,7:00,7:17
974,49,1,6:30,7:17
1146,55,1,6:55,7:17
2216,14,5,6:00,7:17
2337,15,1,6:45,7:17
5,80,1,6:49,7:18
9,7,1,7:15,7:18
15,24,3,7:00,7:18
29,12,1,7:15,7:18
33,1,3,6:38,7:18
37,50,3,6:57,7:18
42,9,2,6:55,7:18
108,50,2,7:00,7:18
109,50,2,7:00,7:18
109,15,2,6:40,7:18
136,7,4,6:30,7:18
147,12,1,6:45,7:18
168,24,4,7:00,7:18
552,8,1,6:15,7:18
738,12,6,7:00,7:18
740,12,6,7:00,7:18
767,80,1,6:49,7:18
815,14,5,6:00,7:18
870,14,2,6:10,7:18
967,49,1,6:30,7:18
975,49,1,6:30,7:18
1025,5,2,6:20,7:18
1200,5,2,6:20,7:18
7,80,1,6:49,7:19
14,24,7,6:55,7:19
17,24,5,7:00,7:19
17,24,3,7:00,7:19
19,24,3,7:00,7:19
34,1,1,6:45,7:19
34,1,3,6:38,7:19
36,48,1,7:00,7:19
36,1,1,6:45,7:19
81,12,2,7:10,7:19
82,12,2,7:10,7:19
110,6,2,7:20,7:19
111,15,2,6:40,7:19
114,55,2,6:20,7:19
138,7,4,6:30,7:19
148,12,1,6:45,7:19
215,9,1,7:00,7:19
216,9,1,7:00,7:19
219,7,3,6:30,7:19
445,48,1,7:15,7:19
468,61,1,7:00,7:19
496,8,1,6:15,7:19
599,50,1,7:00,7:19
696,12,5,7:12,7:19
697,12,5,7:12,7:19
872,14,2,6:10,7:19
971,49,1,6:30,7:19
978,49,1,6:30,7:19
980,49,2,7:30,7:19
1069,55,1,6:55,7:19
8,80,1,6:49,7:20
10,7,1,7:15,7:20
18,24,5,7:00,7:20
19,24,5,7:00,7:20
20,24,3,7:00,7:20
22,48,1,7:15,7:20
35,1,3,6:38,7:20
37,48,1,7:00,7:20
38,50,3,6:57,7:20
38,48,1,7:00,7:20
109,24,4,7:00,7:20
110,50,2,7:00,7:20
115,55,2,6:20,7:20
132,7,4,6:30,7:20
149,7,3,6:30,7:20
221,7,3,6:30,7:20
423,12,2,7:10,7:20
467,61,1,7:00,7:20
469,61,1,7:00,7:20
497,8,1,6:15,7:20
600,50,1,7:00,7:20
605,9,1,7:00,7:20
625,9,2,6:55,7:20
743,12,6,7:00,7:20
770,15,1,6:45,7:20
890,50,1,7:00,7:20
918,55,1,6:55,7:20
1027,24,3,7:00,7:20
15,24,7,6:55,7:21
37,1,1,6:45,7:21
110,24,4,7:00,7:21
111,6,2,7:20,7:21
111,50,2,7:00,7:21
112,15,2,6:40,7:21
116,55,2,6:20,7:21
118,55,2,6:20,7:21
149,12,1,6:45,7:21
219,12,1,6:45,7:21
222,7,3,6:30,7:21
470,61,1,7:00,7:21
473,61,1,7:00,7:21
498,8,1,6:15,7:21
499,8,1,6:15,7:21
535,12,5,7:12,7:21
594,12,1,7:15,7:21
595,12,1,7:15,7:21
