rowid,line,trayect,time,mod
16043,15,2,20:40,
16044,9,2,22:25,
16045,14,2,22:20,
16046,14,2,6:10,
16047,9,2,11:25,
16048,50,2,9:00,
16049,50,2,10:00,
16050,50,2,11:00,
16051,50,2,13:00,
16052,50,2,14:00,
16053,49,2,14:30,
16054,50,2,18:00,
16055,50,2,21:00,
16056,50,2,12:00,
16057,55,2,6:20,
16058,55,2,7:35,
16059,55,2,8:20,
16060,15,2,8:40,
16061,55,2,9:35,
16062,15,2,9:40,
16063,15,2,10:40,
16064,55,2,12:35,
16065,55,2,13:35,
16066,15,2,13:40,
16067,15,2,14:40,
16068,55,2,17:35,
16069,15,2,18:40,
16070,15,2,19:40,
16071,15,2,12:40,
16072,55,2,6:20,
16073,15,2,7:40,
16074,55,2,8:20,
16075,15,2,9:40,
16076,15,2,10:40,
16077,55,2,11:35,
16078,15,2,11:40,
16079,15,2,12:40,
16080,55,2,12:35,
16081,5,1,12:50,
16082,55,2,13:35,
16083,15,2,14:40,
16084,55,2,17:35,
16085,55,2,18:35,
16086,15,2,18:40,
16087,15,2,20:40,
16088,15,2,21:40,
16089,15,2,22:40,
16090,15,2,6:20,
16091,55,2,7:35,
16092,5,1,7:40,
16093,15,2,8:40,
16094,55,2,9:35,
16095,55,2,7:35,
16096,15,2,7:40,
16097,15,2,8:40,
16098,55,2,9:35,
16099,15,2,12:40,
16100,15,2,13:40,
16101,15,2,14:40,
16102,55,2,17:35,
16103,55,2,18:35,
16104,15,2,19:40,
16105,15,2,21:40,
16106,15,2,22:40,
16107,5,1,7:40,
16108,15,2,10:40,
16109,55,2,11:35,
16110,55,2,12:35,
16111,55,2,6:20,
16112,55,2,7:35,
16113,15,2,8:40,
16114,55,2,9:35,
16115,15,2,10:40,
16116,55,2,11:35,
16117,15,2,11:40,
16118,55,2,12:35,
16119,55,2,13:35,
16120,15,2,13:40,
16121,55,2,17:35,
16122,55,2,18:35,
16123,15,2,18:40,
16124,15,2,20:40,
16125,15,2,6:20,
16126,15,2,7:40,
16127,5,1,7:40,
16128,15,2,9:40,
16129,15,2,12:40,
16130,55,2,6:20,
16131,55,2,7:35,
16132,15,2,7:40,
16133,55,2,8:20,
16134,15,2,8:40,
16135,15,2,9:40,
16136,15,2,10:40,
16137,55,2,11:35,
16138,15,2,11:40,
16139,15,2,12:40,
16140,55,2,12:35,
16141,5,1,12:50,
16142,15,2,13:40,
16143,15,2,14:40,
16144,55,2,17:35,
16145,55,2,18:35,
16146,15,2,18:40,
16147,15,2,19:40,
16148,15,2,20:40,
16149,15,2,22:40,
16150,55,2,6:20,
16151,55,2,7:35,
16152,15,2,7:40,
16153,15,2,8:40,
16154,55,2,9:35,
16155,15,2,10:40,
16156,15,2,11:40,
16157,15,2,12:40,
16158,55,2,13:35,
16159,15,2,14:40,
16160,55,2,17:35,
16161,55,2,18:35,
16162,15,2,18:40,
16163,15,2,19:40,
16164,15,2,20:40,
16165,15,2,21:40,
16166,15,2,6:20,
16167,55,2,8:20,
16168,55,2,11:35,
16169,55,2,6:20,
16170,15,2,7:40,
16171,15,2,8:40,
16172,15,2,9:40,
16173,15,2,10:40,
16174,15,2,11:40,
16175,15,2,12:40,
16176,55,2,12:35,
16177,15,2,13:40,
16178,15,2,14:40,
16179,55,2,17:35,
16180,15,2,18:40,
16181,15,2,20:40,
16182,15,2,21:40,
16183,15,2,22:40,
16184,55,2,7:35,
16185,55,2,9:35,
16186,55,2,11:35,
16187,55,2,6:20,
16188,55,2,7:35,
16189,55,2,8:20,
16190,15,2,8:40,
16191,55,2,9:35,
16192,15,2,10:40,
16193,55,2,11:35,
16194,15,2,12:40,
16195,55,2,12:35,
16196,55,2,13:35,
16197,15,2,13:40,
16198,15,2,14:40,
16199,15,2,17:40,
16200,55,2,17:35,
16201,15,2,18:40,
16202,15,2,19:40,
16203,15,2,20:40,
16204,15,2,22:40,
16205,15,2,7:40,
16206,15,2,9:40,
16207,15,2,11:40,
16208,55,2,6:20,
16209,55,2,12:35,
16210,5,1,12:50,
16211,55,2,13:35,
16212,55,2,17:35,
16213,55,2,18:35,
16214,55,2,7:35,
16215,55,2,9:35,
16216,55,2,11:35,
16217,7,3,4:05,
16218,7,3,5:35,
16219,7,3,6:30,
16220,7,3,23:05,
16221,7,3,1:05,
16222,7,3,5:35,
16223,7,3,6:30,
16224,7,3,21:30,
16225,7,3,4:05,
16226,7,4,1:00,
16227,7,4,2:00,
16228,7,4,6:30,
16229,7,4,5:00,
16230,7,4,7:30,
16231,7,4,1:00,
16232,7,4,2:00,
16233,7,4,7:30,
16234,7,4,0:00,
16235,7,4,5:00,
16236,7,4,6:30,
16237,15,1,6:45,
16238,9,1,7:00,
16239,9,1,7:30,
16240,9,1,9:00,
16241,50,1,9:00,
16242,9,1,9:30,
16243,9,1,10:00,
16244,50,1,10:00,
16245,9,1,10:30,
16246,9,1,11:00,
16247,50,1,11:00,
16248,50,3,11:57,
16249,50,1,12:00,
16250,9,1,12:30,
16251,9,1,13:00,
16252,50,1,13:00,
16253,9,1,13:30,
16254,50,1,14:00,
16255,9,1,14:30,
16256,15,1,14:45,
16257,15,1,17:45,
16258,50,1,18:00,
16259,9,1,18:30,
16260,50,1,19:00,
16261,9,1,19:30,
16262,15,1,19:45,
16263,50,1,20:00,
16264,9,1,20:30,
16265,15,1,20:45,
16266,15,1,21:45,
16267,9,1,6:00,
16268,50,1,7:00,
16269,15,1,7:45,
16270,9,1,8:00,
16271,15,1,8:45,
16272,15,1,10:45,
16273,9,1,11:30,
16274,15,1,11:45,
16275,9,1,12:00,
16276,15,1,12:45,
16277,50,3,12:57,
16278,24,7,6:55,
16279,24,7,7:50,
16280,24,7,6:55,
16281,24,7,7:50,
16282,80,1,6:49,
16283,80,1,11:49,
16284,80,1,12:49,
16285,9,4,5:55,
16286,49,1,6:30,
16287,48,1,7:00,
16288,48,1,7:15,
16289,9,2,8:55,
16290,9,2,9:25,
16291,49,1,9:30,
16292,9,2,9:55,
16293,9,2,10:55,
16294,49,1,11:30,
16295,9,2,11:55,
16296,9,2,12:25,
16297,9,2,12:55,
16298,9,2,13:25,
16299,49,1,13:30,
16300,9,2,14:25,
16301,9,2,17:25,
16302,9,2,17:55,
16303,49,1,17:30,
16304,9,2,18:25,
16305,9,2,19:25,
16306,9,2,20:25,
16307,9,2,22:25,
16308,9,4,23:25,
16309,9,4,0:25,
16310,9,2,6:55,
16311,9,2,7:55,
16312,9,2,10:25,
16313,48,1,12:40,
16314,48,1,12:40,
16315,48,1,7:15,
16316,7,3,1:05,
16317,7,3,4:05,
16318,24,3,8:00,
16319,1,3,8:38,
16320,24,5,9:00,
16321,24,1,9:35,
16322,24,1,10:05,
16323,24,3,10:00,
16324,24,5,10:30,
16325,1,3,10:38,
16326,24,3,11:00,
16327,24,1,11:35,
16328,1,3,11:38,
16329,7,1,13:15,
16330,24,1,14:05,
16331,7,1,14:15,
16332,24,1,17:35,
16333,24,3,18:00,
16334,7,1,18:15,
16335,24,1,22:05,
16336,7,3,23:05,
16337,7,3,6:30,
16338,24,3,9:00,
16339,7,1,9:15,
16340,6,1,9:30,
16341,7,1,12:15,
16342,55,2,9:35,
16343,55,2,12:35,
16344,55,2,17:35,
16345,55,2,6:20,
16346,55,2,8:20,
16347,55,2,6:20,
16348,55,2,7:35,
16349,55,2,8:20,
16350,55,2,11:35,
16351,55,2,13:35,
16352,55,2,17:35,
16353,55,2,18:35,
16354,55,1,7:55,
16355,55,1,8:55,
16356,55,1,9:55,
16357,55,1,11:55,
16358,55,1,12:55,
16359,55,1,14:55,
16360,55,1,18:55,
16361,55,1,10:55,
16362,55,1,6:55,
16363,55,1,7:55,
16364,55,1,8:55,
16365,55,1,9:55,
16366,55,1,10:55,
16367,55,1,11:55,
16368,55,1,12:55,
16369,55,1,18:55,
16370,55,1,7:55,
16371,55,1,9:55,
16372,55,1,6:55,
16373,55,1,9:55,
16374,55,1,12:55,
16375,55,1,14:55,
16376,55,1,18:55,
16377,55,1,7:55,
16378,55,1,8:55,
16379,55,1,11:55,
16380,55,1,6:55,
16381,55,1,7:55,
16382,55,1,11:55,
16383,55,1,14:55,
16384,55,1,8:55,
16385,55,1,10:55,
16386,55,1,6:55,
16387,55,1,9:55,
16388,55,1,11:55,
16389,55,1,12:55,
16390,55,1,14:55,
16391,55,1,10:55,
16392,7,1,8:15,
16393,7,1,10:15,
16394,7,1,12:15,
16395,7,1,14:15,
16396,7,1,18:15,
16397,7,1,19:15,
16398,7,1,20:15,
16399,7,1,11:15,
16400,7,1,7:15,
16401,7,1,8:15,
16402,7,1,11:15,
16403,7,1,12:15,
16404,7,1,13:15,
16405,7,1,17:15,
16406,7,1,18:15,
16407,7,2,9:15,
16408,7,2,10:15,
16409,7,2,12:15,
16410,7,2,13:15,
16411,7,2,18:15,
16412,7,2,20:15,
16413,7,2,21:15,
16414,7,2,8:15,
16415,55,2,7:35,
16416,55,2,8:20,
16417,55,2,9:35,
16418,55,2,11:35,
16419,55,2,12:35,
16420,55,2,13:35,
16421,55,2,17:35,
16422,55,2,18:35,
16423,55,2,6:20,
16424,55,2,7:35,
16425,55,2,9:35,
16426,55,2,11:35,
16427,55,2,12:35,
16428,55,2,13:35,
16429,55,2,17:35,
16430,55,2,18:35,
16431,55,2,7:35,
16432,55,2,11:35,
16433,55,2,18:35,
16434,55,2,9:35,
16435,55,2,12:35,
16436,55,2,6:20,
16437,55,2,7:35,
16438,55,2,8:20,
16439,55,2,9:35,
16440,55,2,11:35,
16441,55,2,12:35,
16442,55,2,13:35,
16443,55,2,17:35,
16444,55,2,18:35,
16445,55,2,6:20,
16446,55,2,7:35,
16447,55,2,8:20,
16448,55,2,11:35,
16449,55,2,12:35,
16450,55,2,13:35,
16451,55,2,17:35,
16452,55,2,18:35,
16453,55,2,9:35,
16454,55,2,11:35,
16455,55,2,17:35,
16456,55,2,6:20,
16457,55,2,6:20,
16458,55,2,9:35,
16459,55,2,11:35,
16460,55,2,12:35,
16461,55,2,13:35,
16462,55,2,17:35,
16463,55,2,18:35,
16464,55,2,8:20,
16465,5,2,14:00,
16466,5,2,8:20,
16467,5,2,8:20,
16468,5,2,14:00,
16469,55,1,6:55,
16470,55,1,7:55,
16471,55,1,9:55,
16472,55,1,10:55,
16473,55,1,11:55,
16474,55,1,12:55,
16475,55,1,14:55,
16476,55,1,18:55,
16477,55,1,8:55,
16478,55,2,6:20,
16479,55,2,7:35,
16480,55,2,8:20,
16481,55,2,11:35,
16482,55,2,12:35,
16483,55,2,13:35,
16484,55,2,17:35,
16485,55,2,18:35,
16486,55,2,9:35,
16487,5,2,14:00,
16488,5,2,6:20,
16489,5,2,6:20,
16490,5,2,8:20,
16491,5,2,14:00,
16492,5,2,6:20,
16493,5,2,8:20,
16494,5,2,14:00,
16495,5,2,14:00,
16496,5,2,8:20,
16497,5,2,6:20,
16498,5,2,8:20,
16499,5,2,14:00,
16500,5,2,14:00,
16501,5,2,6:20,
16502,5,2,8:20,
16503,50,1,7:00,
16504,50,1,9:00,
16505,50,1,10:00,
16506,50,1,11:00,
16507,50,3,11:57,
16508,50,1,12:00,
16509,50,3,12:57,
16510,50,1,13:00,
16511,50,1,14:00,
16512,50,1,15:00,
16513,50,1,18:00,
16514,50,1,19:00,
16515,50,1,21:00,
16516,50,1,8:00,
16517,50,3,6:57,
16518,50,1,7:00,
16519,50,1,8:00,
16520,50,1,9:00,
16521,50,1,10:00,
16522,50,1,11:00,
16523,50,3,11:57,
16524,50,1,12:00,
16525,50,3,12:57,
16526,50,1,13:00,
16527,50,1,14:00,
16528,50,1,15:00,
16529,50,1,18:00,
16530,50,1,19:00,
16531,50,1,20:00,
16532,50,1,21:00,
16533,9,1,6:00,
16534,15,1,6:45,
16535,50,3,6:57,
16536,9,1,7:00,
16537,50,1,7:00,
16538,9,1,7:30,
16539,15,1,7:45,
16540,9,1,8:00,
16541,50,1,8:00,
16542,9,1,8:30,
16543,15,1,8:45,
16544,50,1,9:00,
16545,9,1,9:30,
16546,9,1,10:00,
16547,50,1,10:00,
16548,9,1,10:30,
16549,15,1,10:45,
16550,9,1,11:00,
16551,50,1,11:00,
16552,9,1,11:30,
16553,15,1,11:45,
16554,9,1,12:00,
16555,50,3,11:57,
16556,50,1,12:00,
16557,9,1,12:30,
16558,15,1,12:45,
16559,9,1,13:00,
16560,50,3,12:57,
16561,50,1,13:00,
16562,9,1,13:30,
16563,15,1,13:45,
16564,9,1,14:00,
16565,50,1,14:00,
16566,9,1,14:30,
16567,15,1,14:45,
16568,9,1,15:00,
16569,50,1,15:00,
16570,15,1,17:45,
16571,50,1,18:00,
16572,9,1,18:30,
16573,50,1,19:00,
16574,9,1,19:30,
16575,15,1,19:45,
16576,50,1,20:00,
16577,9,1,20:30,
16578,15,1,20:45,
16579,50,1,21:00,
16580,9,1,21:30,
16581,9,1,9:00,
16582,49,1,9:30,
16583,50,1,10:00,
16584,50,1,11:00,
16585,49,1,11:30,
16586,50,1,12:00,
16587,50,1,13:00,
16588,49,1,13:30,
16589,49,1,17:30,
16590,50,1,18:00,
16591,50,1,20:00,
16592,50,1,8:00,
16593,50,1,9:00,
16594,61,1,7:00,
16595,49,1,6:30,
16596,50,1,7:00,
16597,50,1,12:00,
16598,50,1,14:00,
16599,50,1,18:00,
16600,50,1,19:00,
16601,49,1,7:30,
16602,49,1,11:30,
16603,49,1,7:30,
16604,50,1,8:00,
16605,50,1,9:00,
16606,49,1,9:30,
16607,50,1,10:00,
16608,50,1,11:00,
16609,49,1,17:30,
16610,50,1,20:00,
16611,49,1,11:30,
16612,50,1,12:00,
16613,61,1,7:00,
16614,49,1,6:30,
16615,50,1,12:00,
16616,50,1,13:00,
16617,49,1,13:30,
16618,50,1,14:00,
16619,49,1,17:30,
16620,50,1,18:00,
16621,50,1,19:00,
16622,50,1,20:00,
16623,50,1,7:00,
16624,49,1,7:30,
16625,50,1,8:00,
16626,50,1,9:00,
16627,49,1,9:30,
16628,50,1,10:00,
16629,50,1,11:00,
16630,49,1,11:30,
16631,50,1,12:00,
16632,49,1,17:30,
16633,61,1,7:00,
16634,50,1,8:00,
16635,49,1,9:30,
16636,50,1,11:00,
16637,61,1,7:00,
16638,50,1,10:00,
16639,49,1,11:30,
16640,50,1,12:00,
16641,50,1,13:00,
16642,49,1,13:30,
16643,50,1,18:00,
16644,50,1,19:00,
16645,49,1,6:30,
16646,50,1,7:00,
16647,49,1,7:30,
16648,50,1,9:00,
16649,50,1,8:00,
16650,50,1,10:00,
16651,50,1,11:00,
16652,50,1,14:00,
16653,49,1,17:30,
16654,50,1,18:00,
16655,50,1,20:00,
16656,49,1,11:30,
16657,49,1,6:30,
16658,49,1,7:30,
16659,50,1,9:00,
16660,49,1,9:30,
16661,50,1,10:00,
16662,50,1,11:00,
16663,49,1,11:30,
16664,50,1,13:00,
16665,50,1,18:00,
16666,61,1,7:00,
16667,50,1,12:00,
16668,50,1,7:00,
16669,50,1,8:00,
16670,50,1,9:00,
16671,49,1,9:30,
16672,50,1,10:00,
16673,50,1,12:00,
16674,49,1,13:30,
16675,49,1,17:30,
16676,50,1,20:00,
16677,49,1,6:30,
16678,49,1,7:30,
16679,61,1,7:00,
16680,49,1,6:30,
16681,49,1,7:30,
16682,50,1,10:00,
16683,49,1,11:30,
16684,50,1,12:00,
16685,50,1,13:00,
16686,49,1,17:30,
16687,50,1,18:00,
16688,50,1,8:00,
16689,50,1,9:00,
16690,50,1,11:00,
16691,61,1,7:00,
16692,50,1,7:00,
16693,49,1,7:30,
16694,50,1,8:00,
16695,50,1,10:00,
16696,50,1,12:00,
16697,50,1,13:00,
16698,49,1,17:30,
16699,50,1,19:00,
16700,49,1,6:30,
16701,50,1,8:00,
16702,50,1,10:00,
16703,50,1,12:00,
16704,50,1,14:00,
16705,49,1,17:30,
16706,50,1,18:00,
16707,61,1,7:00,
16708,49,1,6:30,
16709,50,1,10:00,
16710,50,1,12:00,
16711,49,1,17:30,
16712,50,1,18:00,
16713,50,1,19:00,
16714,61,1,7:00,
16715,50,1,8:00,
16716,50,1,10:00,
16717,50,1,14:00,
16718,49,1,17:30,
16719,50,1,18:00,
16720,49,1,6:30,
16721,50,1,8:00,
16722,50,1,10:00,
16723,49,1,17:30,
16724,49,1,6:30,
16725,50,1,10:00,
16726,49,1,17:30,
16727,49,1,6:30,
16728,50,1,8:00,
16729,50,1,8:00,
16730,50,1,10:00,
16731,49,1,17:30,
16732,49,1,6:30,
16733,50,2,8:00,
16734,50,2,9:00,
16735,50,2,11:00,
16736,50,2,12:00,
16737,50,2,14:00,
16738,50,2,15:00,
16739,50,2,19:00,
16740,50,2,21:00,
16741,49,2,7:30,
16742,50,2,10:00,
16743,50,1,8:00,
16744,50,1,10:00,
16745,49,1,17:30,
16746,50,1,10:00,
16747,49,1,6:30,
16748,49,2,7:30,
16749,50,2,8:00,
16750,49,2,8:30,
16751,50,2,9:00,
16752,50,2,10:00,
16753,49,2,10:30,
16754,50,2,11:00,
16755,50,2,12:00,
16756,49,2,12:30,
16757,50,2,13:00,
16758,50,2,14:00,
16759,49,2,14:30,
16760,50,2,15:00,
16761,50,2,19:00,
16762,50,2,20:00,
16763,50,2,21:00,
16764,50,2,22:00,
16765,50,2,7:00,
16766,50,2,8:00,
16767,50,2,9:00,
16768,50,2,10:00,
16769,50,2,11:00,
16770,50,2,15:00,
16771,50,2,19:00,
16772,49,2,18:30,
16773,50,2,21:00,
16774,50,2,22:00,
16775,49,2,7:30,
16776,50,2,12:00,
16777,50,2,7:00,
16778,50,2,8:00,
16779,50,2,9:00,
16780,50,2,11:00,
16781,50,2,13:00,
16782,50,2,15:00,
16783,49,2,18:30,
16784,50,2,19:00,
16785,50,2,21:00,
16786,50,2,22:00,
16787,49,2,7:30,
16788,50,2,10:00,
16789,50,2,12:00,
16790,50,2,7:00,
16791,49,2,7:30,
16792,50,2,8:00,
16793,49,2,8:30,
16794,50,2,9:00,
16795,50,2,10:00,
16796,49,2,10:30,
16797,50,2,11:00,
16798,49,2,12:30,
16799,50,2,13:00,
16800,49,2,14:30,
16801,50,2,15:00,
16802,50,2,18:00,
16803,50,2,19:00,
16804,49,2,18:30,
16805,50,2,20:00,
16806,50,2,21:00,
16807,50,2,22:00,
16808,50,2,7:00,
16809,49,2,7:30,
16810,50,2,11:00,
16811,49,2,14:30,
16812,50,2,18:00,
16813,49,2,12:30,
16814,49,2,7:30,
16815,50,2,8:00,
16816,50,2,9:00,
16817,50,2,10:00,
16818,49,2,10:30,
16819,50,2,11:00,
16820,50,2,12:00,
16821,50,2,15:00,
16822,50,2,18:00,
16823,49,2,18:30,
16824,50,2,19:00,
16825,50,2,20:00,
16826,50,2,21:00,
16827,50,2,22:00,
16828,50,2,7:00,
16829,49,2,8:30,
16830,49,2,12:30,
16831,50,2,7:00,
16832,49,2,8:30,
16833,50,2,9:00,
16834,49,2,10:30,
16835,50,2,11:00,
16836,50,2,12:00,
16837,49,2,12:30,
16838,49,2,14:30,
16839,50,2,15:00,
16840,50,2,18:00,
16841,49,2,18:30,
16842,50,2,19:00,
16843,50,2,20:00,
16844,50,2,21:00,
16845,50,2,22:00,
16846,50,2,8:00,
16847,50,2,10:00,
16848,50,2,7:00,
16849,49,2,7:30,
16850,50,2,8:00,
16851,49,2,8:30,
16852,50,2,10:00,
16853,50,2,11:00,
16854,50,2,12:00,
16855,49,2,12:30,
16856,50,2,13:00,
16857,49,2,14:30,
16858,50,2,15:00,
16859,50,2,18:00,
16860,49,2,18:30,
16861,50,2,19:00,
16862,50,2,20:00,
16863,50,2,9:00,
16864,49,2,10:30,
16865,49,2,7:30,
16866,49,2,10:30,
16867,50,2,12:00,
16868,50,2,15:00,
16869,50,2,21:00,
16870,50,2,7:00,
16871,49,2,8:30,
16872,50,2,10:00,
16873,50,2,11:00,
16874,50,2,8:00,
16875,49,2,12:30,
16876,49,2,14:30,
16877,50,2,15:00,
16878,49,2,18:30,
16879,50,2,19:00,
16880,50,2,20:00,
16881,50,2,22:00,
16882,49,2,7:30,
16883,50,2,7:00,
16884,49,2,7:30,
16885,49,2,8:30,
16886,49,2,10:30,
16887,50,2,11:00,
16888,50,2,12:00,
16889,49,2,12:30,
16890,50,2,13:00,
16891,50,2,14:00,
16892,50,2,18:00,
16893,50,2,8:00,
16894,50,2,9:00,
16895,50,2,10:00,
16896,50,2,11:00,
16897,50,2,12:00,
16898,50,2,14:00,
16899,50,2,15:00,
16900,50,2,18:00,
16901,49,2,18:30,
16902,50,2,19:00,
16903,50,2,22:00,
16904,49,2,7:30,
16905,49,2,8:30,
16906,49,2,10:30,
16907,49,2,12:30,
16908,50,2,7:00,
16909,50,2,13:00,
16910,50,2,14:00,
16911,50,2,20:00,
16912,50,2,12:00,
16913,49,2,12:30,
16914,49,2,7:30,
16915,50,2,8:00,
16916,49,2,8:30,
16917,49,2,10:30,
16918,50,2,11:00,
16919,50,2,18:00,
16920,49,2,18:30,
16921,49,2,7:30,
16922,50,2,8:00,
16923,49,2,8:30,
16924,50,2,9:00,
16925,50,2,10:00,
16926,49,2,10:30,
16927,50,2,11:00,
16928,50,2,12:00,
16929,49,2,12:30,
16930,50,2,13:00,
16931,49,2,14:30,
16932,50,2,15:00,
16933,50,2,18:00,
16934,49,2,18:30,
16935,50,2,19:00,
16936,50,2,20:00,
16937,50,2,21:00,
16938,50,2,22:00,
16939,50,2,7:00,
16940,50,2,7:00,
16941,50,2,8:00,
16942,50,2,11:00,
16943,50,2,12:00,
16944,49,2,12:30,
16945,50,2,13:00,
16946,50,2,15:00,
16947,50,2,18:00,
16948,49,2,18:30,
16949,50,2,19:00,
16950,50,2,20:00,
16951,50,2,21:00,
16952,50,2,22:00,
16953,49,2,8:30,
16954,50,2,9:00,
16955,49,2,10:30,
16956,49,2,7:30,
16957,49,2,8:30,
16958,50,2,9:00,
16959,50,2,10:00,
16960,49,2,10:30,
16961,50,2,11:00,
16962,50,2,12:00,
16963,49,2,12:30,
16964,50,2,14:00,
16965,49,2,14:30,
16966,50,2,15:00,
16967,50,2,18:00,
16968,49,2,18:30,
16969,50,2,19:00,
16970,50,2,20:00,
16971,50,2,21:00,
16972,50,2,7:00,
16973,50,2,8:00,
16974,50,2,13:00,
16975,9,3,5:00,
16976,50,2,7:00,
16977,50,2,8:00,
16978,50,2,11:00,
16979,50,4,12:20,
16980,50,2,13:00,
16981,50,2,14:00,
16982,50,2,18:00,
16983,50,2,19:00,
16984,50,2,20:00,
16985,50,2,21:00,
16986,9,3,22:30,
16987,9,3,23:30,
16988,50,2,9:00,
16989,50,2,10:00,
16990,49,1,7:30,
16991,49,1,9:30,
16992,49,1,11:30,
16993,49,1,13:30,
16994,49,1,6:30,
16995,8,1,6:15,
16996,8,1,12:00,
16997,8,1,20:20,
16998,8,1,9:00,
16999,8,1,6:15,
17000,8,1,9:00,
17001,8,1,12:00,
17002,8,1,20:20,
17003,8,1,9:00,
17004,8,1,12:00,
17005,8,1,13:30,
17006,8,1,20:20,
17007,8,1,6:15,
17008,50,2,7:00,
17009,50,2,10:00,
17010,50,2,11:00,
17011,50,2,12:00,
17012,50,2,13:00,
17013,50,2,14:00,
17014,50,2,19:00,
17015,50,2,8:00,
17016,8,1,12:00,
17017,8,1,6:15,
17018,8,1,12:00,
17019,8,1,9:00,
17020,8,1,6:15,
17021,8,1,9:00,
17022,8,1,12:00,
17023,8,1,6:15,
17024,8,1,9:00,
17025,8,1,12:00,
17026,8,1,20:20,
17027,49,1,6:30,
17028,49,1,7:30,
17029,49,1,9:30,
17030,49,1,11:30,
17031,49,1,13:30,
17032,49,1,17:30,
17033,8,2,7:30,
17034,8,2,19:25,
17035,8,2,21:35,
17036,8,2,9:50,
17037,8,2,7:30,
17038,8,2,21:35,
17039,8,2,7:30,
17040,8,2,21:35,
17041,8,2,7:30,
17042,8,2,21:35,
17043,24,7,6:55,
17044,1,3,7:38,
17045,24,7,7:50,
17046,1,3,8:38,
17047,1,3,9:38,
17048,1,3,11:38,
17049,1,3,14:38,
17050,1,3,6:38,
17051,1,3,12:38,
17052,24,5,6:00,
17053,24,5,7:00,
17054,5,2,6:20,
17055,24,5,8:30,
17056,24,6,9:30,
17057,24,5,10:30,
17058,24,5,12:30,
17059,5,1,12:50,
17060,24,6,13:30,
17061,24,5,14:30,
17062,5,2,14:00,
17063,1,6,17:00,
17064,24,6,17:30,
17065,24,5,18:30,
17066,24,6,19:30,
17067,5,1,7:40,
17068,1,5,8:00,
17069,24,5,9:00,
17070,24,6,11:30,
17071,1,4,9:45,
17072,1,4,14:45,
17073,1,4,17:45,
17074,1,4,11:45,
17075,24,3,5:00,
17076,24,3,6:00,
17077,6,1,6:30,
17078,24,1,7:35,
17079,1,3,7:38,
17080,24,3,8:00,
17081,24,5,8:30,
17082,24,1,10:05,
17083,24,3,10:00,
17084,1,3,10:38,
17085,24,3,11:00,
17086,1,3,11:38,
17087,6,1,12:05,
17088,24,3,12:00,
17089,24,5,12:30,
17090,24,1,13:05,
17091,24,3,13:00,
17092,24,3,14:00,
17093,24,5,14:30,
17094,1,3,14:38,
17095,24,3,15:00,
17096,24,1,15:05,
17097,24,3,18:00,
17098,24,5,18:30,
17099,24,1,19:05,
17100,24,1,19:35,
17101,24,1,20:35,
17102,24,1,21:05,
17103,1,3,6:38,
17104,24,3,7:00,
17105,1,1,7:50,
17106,1,5,8:00,
17107,24,1,9:35,
17108,6,1,12:40,
17109,1,3,12:38,
17110,9,2,7:55,
17111,9,2,8:55,
17112,9,2,9:25,
17113,9,2,9:55,
17114,9,2,10:25,
17115,9,2,10:55,
17116,9,2,11:25,
17117,9,2,11:55,
17118,9,2,12:25,
17119,9,2,12:55,
17120,9,2,13:25,
17121,9,2,13:55,
17122,9,2,14:25,
17123,9,2,17:25,
17124,9,2,17:55,
17125,9,2,18:25,
17126,9,2,19:25,
17127,9,2,20:25,
17128,9,2,22:25,
17129,9,4,23:25,
17130,9,4,0:25,
17131,9,2,6:55,
17132,15,2,6:40,
17133,15,2,8:40,
17134,14,2,9:05,
17135,15,2,11:40,
17136,15,2,14:40,
17137,14,2,17:05,
17138,15,2,17:40,
17139,14,2,18:25,
17140,15,2,18:40,
17141,14,2,20:05,
17142,15,2,22:40,
17143,15,2,9:40,
17144,15,2,12:40,
17145,8,1,13:30,
17146,8,1,20:20,
17147,8,1,6:15,
17148,8,1,13:30,
17149,8,1,20:20,
17150,8,1,12:00,
17151,8,1,6:15,
17152,61,1,7:00,
17153,8,1,12:00,
17154,60,1,7:30,
17155,60,1,8:00,
17156,60,1,8:25,
17157,60,1,8:00,
17158,60,1,7:30,
17159,60,1,8:00,
17160,60,1,7:30,
17161,60,1,8:00,
17162,60,1,8:25,
17163,60,1,8:00,
17164,60,1,8:25,
17165,60,1,7:30,
17166,60,1,8:25,
17167,60,1,8:00,
17168,60,1,8:25,
17169,60,1,7:30,
17170,60,1,7:30,
17171,60,1,8:00,
17172,60,1,8:25,
17173,60,1,7:30,
17174,60,1,8:00,
17175,60,1,8:25,
17176,60,1,7:30,
17177,60,1,8:00,
17178,60,1,8:25,
17179,60,1,8:25,
17180,60,1,8:00,
17181,60,1,7:30,
17182,60,1,7:30,
17183,60,1,8:25,
17184,60,1,8:00,
17185,60,1,7:30,
17186,60,1,8:00,
17187,60,1,7:30,
17188,60,1,8:00,
17189,60,1,8:25,
17190,60,1,7:30,
17191,60,1,8:00,
17192,60,1,8:25,
17193,60,1,7:30,
17194,60,1,8:00,
17195,60,1,8:25,
17196,60,1,7:30,
17197,60,1,7:30,
17198,60,1,8:00,
17199,60,1,8:25,
17200,8,1,20:20,
17201,8,1,9:00,
17202,8,2,7:30,
17203,8,2,9:50,
17204,8,2,13:25,
17205,8,2,15:15,
17206,8,2,19:25,
17207,8,2,21:35,
